loss,acc,test_loss,test_acc
0.02584,1.000,0.67399,0.77938
0.79643,0.688,0.68663,0.77812
0.03994,1.000,0.69901,0.78812
0.09307,0.938,0.74479,0.77750
0.70476,0.750,0.67610,0.80250
0.08287,1.000,0.70498,0.77687
0.01696,1.000,0.67599,0.79000
0.05334,1.000,0.66344,0.79125
0.27009,0.875,0.68347,0.79000
0.03589,1.000,0.69923,0.78375
0.44992,0.812,0.65686,0.80375
0.32302,0.938,0.71432,0.77687
0.35635,0.938,0.69756,0.78875
0.21641,0.938,0.72122,0.77375
0.14971,0.938,0.71625,0.77375
0.41667,0.812,0.70594,0.77687
0.26943,0.875,0.69793,0.78687
0.51734,0.750,0.70402,0.78687
0.06222,1.000,0.67482,0.79375
0.27236,0.938,0.68497,0.78687
0.38128,0.938,0.71905,0.77750
0.33868,0.938,0.67087,0.78875
0.31771,0.875,0.66079,0.78687
0.50360,0.812,0.66974,0.79063
0.32386,0.812,0.66960,0.78438
0.45356,0.875,0.72466,0.78000
0.11302,1.000,0.69846,0.78938
0.60267,0.812,0.73717,0.77875
0.24387,0.938,0.67870,0.77687
0.21160,0.938,0.67994,0.78375
0.07870,1.000,0.73410,0.77063
0.01695,1.000,0.70842,0.78250
0.30757,0.938,0.71842,0.77750
0.06041,1.000,0.77309,0.77938
0.59545,0.812,0.76022,0.78125
0.27631,0.875,0.72658,0.78438
0.12495,0.938,0.73001,0.77500
0.04201,1.000,0.71610,0.77687
0.21218,0.875,0.69946,0.77938
0.16712,0.938,0.69330,0.79750
0.04668,1.000,0.72275,0.78625
0.46496,0.812,0.73102,0.78625
0.05083,1.000,0.72404,0.79312
0.01673,1.000,0.73510,0.78812
0.22071,0.875,0.74570,0.78625
0.08459,0.938,0.75849,0.78375
0.03089,1.000,0.71135,0.79812
0.19115,0.875,0.72533,0.77687
0.39480,0.875,0.69102,0.78812
0.35943,0.875,0.69506,0.78375
0.18231,0.938,0.70949,0.79063
0.36233,0.812,0.71202,0.77812
0.23065,0.938,0.68880,0.79063
0.04969,1.000,0.70619,0.78187
0.32087,0.812,0.71545,0.78187
0.22230,0.938,0.73545,0.77500
0.05831,1.000,0.72989,0.77063
0.03008,1.000,0.73671,0.77687
0.08795,1.000,0.71142,0.78625
0.39284,0.875,0.69664,0.77812
0.13167,0.938,0.69324,0.78187
0.14331,0.938,0.67578,0.78875
0.48504,0.812,0.68600,0.78500
0.38696,0.875,0.73850,0.76812
0.05497,1.000,0.71966,0.79438
0.52775,0.938,0.71285,0.77625
0.03686,1.000,0.71385,0.77500
0.31415,0.938,0.70274,0.78687
0.02586,1.000,0.74953,0.78563
0.21145,0.875,0.71580,0.78125
0.27264,0.875,0.75919,0.78687
0.22443,0.875,0.76571,0.80250
0.03396,1.000,0.70743,0.79438
0.07229,1.000,0.70921,0.78687
0.03856,1.000,0.75411,0.78812
0.10589,0.938,0.76453,0.78000
0.16421,0.938,0.68850,0.79500
0.20600,0.875,0.70770,0.78250
0.18378,0.938,0.75932,0.78500
0.03107,1.000,0.72103,0.78312
0.07960,0.938,0.70076,0.77000
0.82806,0.812,0.71214,0.78875
0.38834,0.938,0.75129,0.77938
0.14739,0.938,0.73282,0.77938
0.26330,0.875,0.70379,0.77000
0.27317,0.875,0.76258,0.77250
0.04961,1.000,0.76445,0.78500
0.14808,0.938,0.75500,0.78063
0.32778,0.938,0.71949,0.77812
0.27623,0.875,0.73884,0.77563
0.07599,1.000,0.73958,0.78125
0.17032,0.938,0.75400,0.77812
0.10726,0.938,0.71137,0.78312
0.08930,1.000,0.75814,0.77875
0.35286,0.938,0.71013,0.78687
0.22146,0.938,0.76649,0.77438
0.22965,0.938,0.69428,0.78750
0.24926,0.875,0.70248,0.79500
0.05659,1.000,0.70958,0.79000
0.40516,0.812,0.69140,0.79750
0.24184,0.938,0.75433,0.78938
0.09128,1.000,0.75852,0.78812
0.02008,1.000,0.75969,0.79625
0.03012,1.000,0.73420,0.78750
0.21318,0.938,0.74453,0.79125
0.04701,1.000,0.72451,0.78438
0.11060,1.000,0.66150,0.77187
0.06541,0.938,0.69748,0.77500
0.36884,0.875,0.74347,0.78375
0.12406,1.000,0.76174,0.78312
0.09184,1.000,0.70584,0.79438
0.49303,0.875,0.71423,0.78500
0.04070,1.000,0.70304,0.78000
0.17435,0.938,0.74914,0.77875
0.16217,0.938,0.72567,0.78000
0.08136,0.938,0.75133,0.78625
0.28227,0.875,0.73495,0.79187
0.31663,0.938,0.68794,0.77000
0.37292,0.812,0.73325,0.78375
0.09719,1.000,0.71217,0.77312
0.07201,0.938,0.69076,0.77563
0.01320,1.000,0.73150,0.78438
0.11734,0.938,0.71179,0.78812
0.06096,1.000,0.71877,0.78187
0.05104,1.000,0.72747,0.77438
0.04263,1.000,0.68880,0.77063
0.01546,1.000,0.71208,0.78000
0.39778,0.750,0.71281,0.76812
0.12323,1.000,0.73801,0.78125
0.10750,1.000,0.73918,0.77500
0.18954,0.875,0.75028,0.78312
0.03536,1.000,0.71365,0.78375
0.02007,1.000,0.71669,0.78500
0.08292,1.000,0.67710,0.77750
0.30716,0.875,0.71140,0.78063
0.05287,1.000,0.73915,0.78375
0.30066,0.875,0.70654,0.79438
0.02132,1.000,0.69820,0.78063
0.15650,0.938,0.68925,0.77812
0.29897,0.875,0.71032,0.79312
0.06358,0.938,0.73954,0.79500
0.22089,0.875,0.70329,0.78563
0.25000,0.938,0.73173,0.77625
0.57677,0.938,0.72137,0.77812
0.38745,0.875,0.73429,0.77938
0.21670,0.938,0.75466,0.78563
0.00605,1.000,0.69717,0.78063
0.11934,0.938,0.71857,0.77812
0.12676,0.938,0.74588,0.77438
0.45902,0.938,0.71969,0.78375
0.05688,1.000,0.70099,0.77687
0.11416,1.000,0.68267,0.77000
0.29553,0.938,0.66946,0.78000
0.04303,1.000,0.73231,0.78812
0.23991,0.875,0.69766,0.77312
0.09953,0.938,0.73730,0.77875
0.25275,0.938,0.74782,0.78500
0.20942,0.875,0.71838,0.78563
0.12140,0.938,0.72701,0.77375
0.01458,1.000,0.72359,0.77938
0.02152,1.000,0.73818,0.78250
0.03868,1.000,0.71571,0.77312
0.78442,0.812,0.74176,0.77438
0.32943,0.938,0.73138,0.79563
0.15064,0.938,0.69310,0.78438
0.03907,1.000,0.64630,0.77438
0.11208,0.938,0.62840,0.76625
0.12365,0.938,0.62968,0.77312
0.09906,0.938,0.63015,0.76438
0.07134,1.000,0.70353,0.77500
0.04088,1.000,0.69669,0.78438
0.08019,1.000,0.72249,0.78312
0.21962,0.938,0.72352,0.78625
0.39071,0.812,0.71198,0.77938
0.01709,1.000,0.70077,0.78125
0.18592,0.938,0.67749,0.78125
0.03827,1.000,0.66267,0.77438
0.12828,0.938,0.67073,0.78187
0.16059,0.938,0.69366,0.77812
0.00584,1.000,0.74062,0.79875
0.24743,0.938,0.68965,0.78000
0.08211,1.000,0.70838,0.78187
0.21688,0.875,0.66731,0.77938
0.03822,1.000,0.73055,0.77750
0.28332,0.875,0.71620,0.78187
0.18914,0.938,0.72453,0.78187
0.15945,0.938,0.70876,0.76875
0.40865,0.938,0.75256,0.78000
0.06388,1.000,0.67686,0.78563
0.56393,0.812,0.75012,0.78875
0.18601,0.938,0.71766,0.77750
0.21333,0.875,0.74252,0.77812
0.12794,0.938,0.75605,0.78375
0.05111,1.000,0.69294,0.77687
0.07482,1.000,0.71675,0.79312
0.23298,0.812,0.73592,0.78187
0.10736,0.938,0.73554,0.78312
0.26596,0.938,0.76222,0.79125
0.01971,1.000,0.71945,0.79125
0.02734,1.000,0.71904,0.78938
0.24914,0.875,0.73706,0.78938
0.20377,1.000,0.74624,0.78312
0.10573,0.938,0.72952,0.78750
0.06034,0.938,0.74718,0.79312
0.00275,1.000,0.70186,0.78312
0.04605,1.000,0.71773,0.79187
0.16250,0.938,0.71371,0.80000
0.05861,1.000,0.69087,0.78563
0.19582,0.938,0.70674,0.79187
0.20229,0.875,0.72360,0.78375
0.06560,1.000,0.70974,0.79000
0.11809,0.938,0.69595,0.77938
0.10817,0.938,0.70796,0.77687
0.67318,0.875,0.69549,0.78687
0.05899,1.000,0.70617,0.78375
0.44023,0.875,0.68076,0.77250
0.40355,0.875,0.71660,0.76875
0.11956,0.938,0.72854,0.78938
0.22226,0.938,0.76704,0.79250
0.02605,1.000,0.73432,0.78875
0.01957,1.000,0.71888,0.77750
0.04493,1.000,0.73333,0.79438
0.40756,0.938,0.67322,0.78187
0.15447,0.938,0.73179,0.79500
0.09272,1.000,0.74168,0.78312
0.03972,1.000,0.72021,0.78438
0.04345,1.000,0.72321,0.77000
0.12483,1.000,0.72968,0.77375
0.31519,0.875,0.71349,0.77687
0.01380,1.000,0.76128,0.78750
0.04231,1.000,0.76752,0.79563
0.04225,1.000,0.70707,0.78375
0.34700,0.938,0.70536,0.78750
0.01246,1.000,0.72897,0.79125
0.09579,0.938,0.65867,0.78375
0.10652,0.938,0.68497,0.78250
0.02720,1.000,0.67782,0.77250
0.17609,0.938,0.65735,0.78812
0.46668,0.875,0.69724,0.78500
0.03738,1.000,0.71533,0.77500
0.09645,0.938,0.72562,0.78750
0.01814,1.000,0.73925,0.79000
0.09479,1.000,0.71113,0.78063
0.04495,1.000,0.64089,0.77875
0.04149,1.000,0.69776,0.77563
0.05328,1.000,0.70069,0.77812
0.13173,0.938,0.66477,0.77687
0.18124,0.938,0.70804,0.78125
0.62651,0.812,0.66782,0.78312
0.27649,0.938,0.64807,0.77563
0.34264,0.938,0.67247,0.76750
0.05333,1.000,0.61825,0.77000
0.16892,0.938,0.64849,0.77063
0.05998,1.000,0.68733,0.76750
0.13546,0.938,0.68522,0.78063
0.21962,0.938,0.70442,0.77500
0.26578,0.938,0.66581,0.76687
0.09408,0.938,0.66886,0.76062
0.20532,0.938,0.69920,0.77812
0.28625,0.875,0.72052,0.78687
0.07417,0.938,0.70992,0.77938
0.01255,1.000,0.69243,0.77687
0.25118,0.875,0.69604,0.77812
0.03765,1.000,0.71302,0.77750
0.05811,0.938,0.70464,0.78563
0.01658,1.000,0.69257,0.78750
0.17670,0.938,0.67183,0.77250
0.05957,1.000,0.61455,0.78187
